4553,"A tall, light brown dog is drinking water from atop a table while a small black dog jumps off the table.","The two dogs are chasing a frisbee across the field, thrown over and over by their owner.",contradiction
4554,A girl sliding down a pole,she eats a pumpkin,contradiction
4555,The dog is playing in the water.,The dog is outside in the pool.,entailment
4556,"Three women are playing softball, one of them is running the bases and two are playing defense.",There is a group of three women playing softball.,entailment
4557,Four athletes from two different teams are competing in their sport on the ice rink.,The couple is taking a picture.,contradiction
4558,A man is smoking at sunset.,The man is smoking a Camel Crush.,neutral
4559,An ad showing Coca Cola in the background and two runners in black Nutrilite jerseys.,Two people are running in the city.,neutral
4560,People under a tent at a reception.,Two bears are climbing a tree.,contradiction
4561,A young blond girl with a pink shirt on jumps high into the air while kicking her foot out and sticking her tongue out.,A girl sits quietly in the library.,contradiction
4562,A tan dog shaking the water off of himself,A huge dog,neutral
4563,A man in a big black coat and hat walks down the street.,A naked man walks down the street.,contradiction
4564,A man is riding a bull at a rodeo setting with a small crowd watching.,a woman eating a cow,contradiction
4565,"Two ladies, one dressed in purple and one in blue, are playing London Bridges outside with a group of children.",The ladies are both wearing black,contradiction
4566,The silhouette of a person jumping in the air during a sunset.,A girl is jumping on a trampoline late in the evening.,neutral
4567,"A boy holding a hose next to a man while another boy watches on, held by a woman.",People are sleeping,contradiction
4568,A couple strolls arm and arm and hand in hand down a city sidewalk.,The couple is outdoors.,entailment
4569,A car sinking in water.,A car has crashed into a large lake.,neutral
4570,A woman in a diagonal black and white striped skirt carries her bags toward a building with people sitting and leaning against the steps and railing.,A woman is walking towards a building.,entailment
4571,"Three young girls posing for a picture in an outdoor amphitheater, surrounded by adults watching a conference.",The girls are all taking a test.,contradiction
4572,A lady in white shorts and a black tank top is riding a bike along the beach.,The lady is riding a horse.,contradiction
4573,a sleeping man in a city area.,A man wide awake in the countryside,contradiction
4574,A blond girl with orange and blue streaks on her face in a crowd.,A woman wears her teams colors on her face.,neutral
4575,A young child wearing a blue shirt and sandals playing with a red toy while sitting on the floor.,A child rides his bike outside,contradiction
4576,"A man in a suit dozes on a park bench, with a sign for the subway in the background.",The man is fully awake.,contradiction
4577,"Men, one walking, and one sitting balanced on a shaft.",Men are balancing themselves on a shaft,entailment
4578,a man in a hawaiian shirt is playing with a boy wearing blue.,A man plays with a boy in the park.,neutral
4579,A blond woman in a white dress sits in a flowering tree while holding a white bird.,The woman is playing the trumpet on the diving board.,contradiction
4580,An older man sits back and relaxes on a patio outside an adobe building where many bicycles are propped.,An older man is riding a bicycle.,contradiction
4581,The girl in a pink shirt jumps high over the grass.,The girl is stretching her arms to the sky.,neutral
4582,"Two young men similarly attired walk leisurely through a farmer's market shortly before 2 o'clock in the afternoon, drinking a beverage, possibly tea.",The young men are at the farmer's market.,entailment
4583,A man and woman get in the boxing stance to start their exercise.,A man getting in a boxing stance with a woman.,entailment
4584,A lady wearing a black summer top and dark sunglasses is taking a photograph.,A lady is taking a picture of a statue.,neutral
4585,People walk down a street with shops along the way.,Some people are outside.,entailment
4586,Six young ladies are warming up before the beginning of their gymnastic routine.,Seven men stretching in the gym.,contradiction
4587,A grandmother and a small child are sitting at a table being served by a woman in a black shirt.,The grandmother and small child are inside.,entailment
4588,A person holds a red gelatinous substance in a strainer.,A man is holding a strainer with a strange sauce in the kitchen.,neutral
4589,Bicyclists waiting at an intersection.,The bicyclists are in a race.,neutral
4590,A surfer is riding on a breaking wave.,The surfer is on water.,entailment
4591,A young girl poses by the water.,The young girl posed for the picture by the water.,neutral
4592,Two young black men in blue jeans sit in front of a hammock.,Two men are sitting.,entailment
4593,A woman is riding a bike along a beach.,Woman riding bike,entailment
4594,Two people preparing meat over a grill with a blowtorch.,The couple are playing chess.,contradiction
4595,A young girl wearing pink has a preying mantis crawling up her arm.,The boy is catching butterflies.,contradiction
4596,A man is putting up a poster in front of a shop.,A man hangs a poster of Iron Man in front of a shop.,neutral
4597,Two dogs run along the green grass near the water.,the two dogs are outside,entailment
